3.513929557124995107e+00 3.451001211618210718e+00 1.768678584409766330e-02 1.152832674571804938e+00
9.984789264793739960e+00 1.664802249170631576e+00 1.111523624300005952e+00 1.152832674571804938e+00
2.523330380379129600e-01 8.088903456135698722e-01 8.612823318813642715e+00 1.152832674571804938e+00
8.401235182053802930e+00 3.959293982961650471e+00 4.900350807540828413e+00 1.152832674571804938e+00
7.872330851385596517e+00 8.863114897598627806e+00 8.237134085910257753e+00 1.152832674571804938e+00
8.910804115765087019e+00 3.524461527537303684e-01 9.009278090115886428e+00 1.152832674571804938e+00
7.161261912785178652e+00 9.195823687958082360e-01 6.969100761998639371e+00 8.234519104084322416e-01
3.234236538914343484e+00 1.078936586954907240e+00 5.744855175659272284e+00 1.152832674571804938e+00
9.826544715977377109e+00 6.952173411217913213e+00 1.710084838102359228e+00 8.234519104084322416e-01
4.787757020122706209e+00 6.754401485917713721e+00 2.334010441844696970e+00 1.152832674571804938e+00
3.827949011577833627e+00 9.059363050204309431e+00 9.542891357914101036e+00 8.234519104084322416e-01
5.278518398690187574e+00 5.850939424597853211e+00 3.361913261727092816e+00 8.234519104084322416e-01
1.015267584769046216e+00 9.356208320764018538e+00 5.792287253244482237e+00 1.152832674571804938e+00
9.251417875332681007e+00 4.809980683468247697e+00 9.949892031410186632e+00 8.234519104084322416e-01
1.442516558525452908e-02 4.622068808142463681e+00 8.763702509194487789e+00 8.234519104084322416e-01
8.603469641187933448e+00 9.237969329847262046e-01 5.431126712949741808e+00 1.152832674571804938e+00
5.255994353760646831e+00 9.659784309259695334e+00 5.020388249551173132e+00 1.152832674571804938e+00
1.438230640880149291e+00 3.421472286857201173e+00 4.113565232449261089e+00 1.152832674571804938e+00
5.796949665334516055e+00 5.191325416786756186e+00 8.459011977701207385e+00 1.152832674571804938e+00
2.220208920103145189e+00 9.663721042663468097e+00 7.179054457453569071e+00 1.152832674571804938e+00
7.112060938527156040e+00 7.983879459254039190e+00 2.675942903393865535e+00 8.234519104084322416e-01
7.128093489206771771e+00 1.071721405184542508e+00 1.041624418526900797e+00 1.152832674571804938e+00
8.323424596284414889e+00 7.536196858899646411e-01 3.263144260663386476e+00 8.234519104084322416e-01
9.707608940987333401e-01 6.439363493147994610e+00 8.322366236952866814e+00 8.234519104084322416e-01
8.235049244474469177e+00 9.071981194065269705e+00 3.773359848192603394e+00 1.152832674571804938e+00
3.001343908008774264e+00 5.225645877087903290e-01 6.733414775839480448e+00 1.152832674571804938e+00
1.102936651722515871e+00 4.185620862861637370e+00 5.436813159976540355e+00 8.234519104084322416e-01
3.596207929016145499e+00 7.268573061336067731e+00 4.757410327317945331e+00 1.152832674571804938e+00
5.753628201683051557e+00 5.112250292118819317e+00 5.280114954438030139e+00 1.152832674571804938e+00
8.239493219996985474e+00 1.125926709376061652e+00 7.540819583479004606e+00 8.234519104084322416e-01
8.055039394814459186e+00 5.117186952795742982e+00 3.080312981670270123e+00 8.234519104084322416e-01
3.438793219107407761e+00 7.039331437607447839e+00 4.943567953312722807e+00 1.152832674571804938e+00
5.329315614601916273e+00 1.728767758082383477e-01 9.650788908511806596e+00 1.152832674571804938e+00
3.213864101673706841e+00 5.873205556656879267e+00 7.515759432150420416e+00 1.152832674571804938e+00
9.208394802877572616e+00 7.516716924585001181e+00 2.194378775543786020e+00 1.152832674571804938e+00
9.140551574928883483e+00 5.232176432892499562e+00 8.988725039826356067e+00 1.152832674571804938e+00
8.579091718549145540e+00 7.126988870733940828e+00 9.812734818198968867e+00 8.234519104084322416e-01
7.394731432365521329e+00 7.811111502364912695e+00 9.227567588970707391e+00 1.152832674571804938e+00
8.252688585096089824e+00 3.156875205946927387e+00 3.337123601036823040e+00 8.234519104084322416e-01
7.863242915627650653e+00 2.477962454023180605e+00 9.693966052400876166e+00 1.152832674571804938e+00
9.541339584709257693e+00 4.327007096118151708e-01 6.066623727242184572e+00 1.152832674571804938e+00
5.576469503148691054e+00 3.740109687425279272e+00 6.473561125596061672e+00 8.234519104084322416e-01
1.339317995275802753e+00 5.025126593154921828e+00 7.903298453407092694e-02 8.234519104084322416e-01
3.117284955495978949e+00 3.695692695132914096e+00 8.181635357021924904e+00 8.234519104084322416e-01
2.930057821803107920e+00 9.414522749261530876e+00 6.051589547322815399e+00 1.152832674571804938e+00
2.253378875980693863e-01 4.631602468426820884e-01 2.182326655788507708e+00 1.152832674571804938e+00
3.403765370149309799e+00 4.881282779119566761e-01 4.198334972784495633e+00 8.234519104084322416e-01
6.825854958673154727e+00 3.803025928894809837e+00 6.932733872197372804e+00 1.152832674571804938e+00
5.242684323860480333e+00 3.005606046599441861e+00 9.423212216113485695e-01 8.234519104084322416e-01
5.019361211325765737e+00 5.101810986047588869e+00 7.327459577711278982e+00 1.152832674571804938e+00
2.492601076086238265e+00 9.797123536435419666e+00 1.160734791088228191e+00 8.234519104084322416e-01
5.100764984262523782e+00 6.120839536268311676e+00 9.676909895759770563e+00 1.152832674571804938e+00
8.976748031547057138e+00 8.226794459966091821e+00 1.125927517735757499e+00 1.152832674571804938e+00
