0.679001 0.00668009 904.292 165.542 233.653
0.679142 0.00664254 904.104 166.513 239.153
0.6793 0.00644015 903.894 171.785 245.653
0.679433 0.00642551 903.717 172.211 249.153
0.679583 0.00641909 903.518 172.421 254.553
0.679711 0.00639738 903.347 173.039 257.253
0.679855 0.00595644 903.156 185.888 259.253
0.680004 0.0059383 902.959 186.496 265.453
0.680147 0.00607431 902.769 182.359 268.753
0.68029 0.00606077 902.578 182.805 270.853
0.680421 0.00580563 902.405 190.875 276.653
0.680572 0.00587611 902.204 188.628 281.153
0.68071 0.00580405 902.022 191.008 285.853
0.680857 0.00567025 901.827 195.558 289.253
0.681 0.00556137 901.637 199.428 293.453
0.681139 0.0053882 901.453 205.879 295.753
0.681283 0.00518362 901.263 214.05 299.653
0.681431 0.00534793 901.068 207.519 306.153
0.681564 0.00521747 900.892 212.749 315.453
0.681703 0.00516104 900.707 215.119 320.953
0.681855 0.00501042 900.507 221.635 324.253
0.681992 0.00490041 900.327 226.656 329.853
0.68215 0.00483761 900.118 229.652 336.153
0.682281 0.00467857 899.945 237.504 344.353
0.682415 0.00462578 899.767 240.262 349.853
0.682557 0.00455605 899.58 243.99 358.053
0.6827 0.00448107 899.392 248.124 361.853
0.682851 0.0043281 899.193 256.951 369.953
0.682986 0.00435875 899.016 255.194 374.953
0.68313 0.00422038 898.827 263.616 382.353
0.683274 0.00404356 898.637 275.202 391.253
0.683415 0.00405238 898.452 274.66 395.253
0.683559 0.00393745 898.262 282.736 406.753
0.683705 0.00391264 898.071 284.59 420.153
0.683844 0.00371569 897.887 299.736 434.353
0.683987 0.00377049 897.7 295.441 442.053
0.684132 0.00360096 897.51 309.416 449.653
0.684272 0.00349939 897.326 318.462 460.153
0.684427 0.0033972 897.123 328.116 480.753
0.684559 0.00329772 896.95 338.079 493.953
0.684704 0.003254 896.76 342.694 507.853
0.684845 0.0031815 896.575 350.575 527.353
0.684987 0.00307658 896.389 362.606 545.953
0.685131 0.00296103 896.202 376.836 562.353
0.685275 0.00294485 896.013 378.985 586.553
0.685419 0.00288632 895.824 386.752 607.853
0.685561 0.00273107 895.638 408.822 646.053
0.685705 0.00266812 895.451 418.554 676.653
0.685847 0.00259027 895.265 431.225 694.253
0.68599 0.00246432 895.079 453.358 712.053
0.686134 0.00245055 894.892 456.001 777.553
0.686278 0.00233154 894.704 479.378 811.853
0.68642 0.00224063 894.518 498.931 852.253
0.686564 0.00218711 894.331 511.247 912.653
0.686708 0.0020952 894.144 533.785 956.653
0.686853 0.00197648 893.954 565.969 1013.05
0.686995 0.00190392 893.77 587.658 1096.85
0.68714 0.00185036 893.581 604.796 1147.45
0.687283 0.00177653 893.395 630.062 1192.65
0.687426 0.00167584 893.21 668.056 1271.05
0.68757 0.00160824 893.022 696.284 1365.15
0.687713 0.0015108 892.837 741.346 1529.75
0.687858 0.00144413 892.649 775.735 1667.25
0.688002 0.00137858 892.462 812.788 1854.85
